Student_ID,Hours_Study,Sleep_Hours,Internships,Projects,CGPA,Placement_Score,Placed
STU_1503,4.0,7.7,1,1,6.82,93.7,1
STU_1504,5.5,5.6,2,0,9.04,100.0,1
STU_1505,5.2,8.5,3,4,9.31,100.0,1
STU_1506,4.7,6.9,1,2,5.82,100.0,1
STU_1507,6.8,8.7,1,3,6.75,100.0,1
STU_1508,7.2,7.8,4,1,7.61,100.0,0
STU_1509,5.7,5.7,2,3,7.16,100.0,1
STU_1510,8.2,8.9,1,3,8.43,100.0,1
STU_1511,3.4,9.1,1,3,10.01,100.0,1
STU_1512,5.2,8.3,3,3,7.34,100.0,1
STU_1513,4.2,6.3,3,6,,100.0,1
STU_1514,2.1,6.8,0,0,6.04,68.4,1
STU_1515,5.4,7.4,1,3,8.35,100.0,1
STU_1516,5.3,6.4,3,6,7.09,100.0,1
STU_1517,8.2,9.2,1,1,8.37,100.0,1
STU_1518,13.2,7.4,3,3,8.535,100.0,1
STU_1519,3.7,4.0,0,1,6.26,98.3,1
STU_1520,8.8,7.6,2,3,8.37,100.0,1
STU_1521,7.7,6.8,3,4,7.04,100.0,1
STU_1522,6.5,7.1,4,4,7.41,100.0,1
STU_1523,5.1,6.8,1,3,10.0,100.0,0
STU_1524,7.6,8.2,2,3,10.0,100.0,0
STU_1525,4.8,8.5,0,3,8.88,100.0,1
STU_1526,7.5,7.5,0,1,6.89,100.0,1
STU_1527,,6.8,1,2,6.19,100.0,0
STU_1528,8.3,7.2,1,5,7.7,100.0,0
STU_1529,4.6,7.2,3,2,6.01,100.0,1
STU_1530,3.5,6.2,2,4,6.96,100.0,1
STU_1531,,7.9,0,0,8.09,100.0,1
STU_1532,2.3,7.8,2,3,7.67,100.0,1
STU_1533,6.1,9.0,2,2,8.2,100.0,1
STU_1534,5.2,8.7,4,5,8.52,100.0,1
STU_1535,4.7,6.4,2,6,6.37,100.0,1
STU_1536,2.6,8.2,5,4,6.67,100.0,1
STU_1537,6.4,6.1,1,0,5.19,100.0,1
STU_1538,4.5,8.0,2,5,7.36,100.0,1
STU_1539,3.4,6.6,3,2,8.68,100.0,1
STU_1540,0.3,6.0,1,4,9.59,100.0,1
STU_1541,5.5,7.5,1,4,8.03,100.0,1
STU_1542,8.7,4.0,4,1,9.45,100.0,1
STU_1543,8.5,5.1,1,5,8.26,100.0,1
STU_1544,4.7,7.0,1,2,7.93,100.0,1
STU_1545,4.4,7.3,2,6,7.07,100.0,1
STU_1546,6.3,6.8,2,4,4.94,100.0,1
STU_1547,3.7,5.3,1,3,9.27,100.0,1
STU_1548,6.0,6.2,3,1,7.74,100.0,1
STU_1549,6.9,7.7,6,8,9.47,100.0,1
STU_1550,15.4,7.9,5,3,9.99,100.0,1
STU_1551,5.3,7.2,0,3,10.71,100.0,1
STU_1552,5.1,8.6,2,6,7.5,100.0,1
STU_1553,3.9,7.7,0,1,6.97,100.0,1
STU_1554,4.0,6.3,2,3,7.54,100.0,1
STU_1555,5.1,6.9,1,5,8.0,100.0,1
STU_1556,6.2,5.5,0,3,7.72,100.0,1
STU_1557,7.1,7.1,4,3,7.18,100.0,0
STU_1558,4.1,8.5,2,1,5.64,100.0,0
STU_1559,8.2,8.0,2,4,6.83,100.0,1
STU_1560,5.0,8.9,1,4,9.09,100.0,1
STU_1561,5.5,6.8,0,5,6.74,100.0,1
STU_1562,4.2,8.8,3,2,5.74,100.0,1
STU_1563,1.1,7.0,1,2,6.53,95.2,1
STU_1564,7.1,9.0,0,2,7.69,100.0,1
STU_1565,6.8,7.2,3,3,6.89,100.0,1
STU_1566,5.0,8.0,0,3,7.46,100.0,1
STU_1567,5.6,9.0,1,2,6.84,100.0,1
STU_1568,6.4,7.0,1,3,9.01,100.0,1
STU_1569,2.7,7.5,1,1,8.39,99.0,1
STU_1570,4.5,8.7,3,5,10.46,100.0,1
STU_1571,6.9,7.0,1,2,7.34,100.0,1
STU_1572,3.2,5.6,1,4,7.46,100.0,1
STU_1573,6.0,9.8,5,5,9.22,100.0,1
STU_1574,3.1,6.6,2,1,8.27,93.2,1
STU_1575,6.3,7.4,2,3,6.67,100.0,1
STU_1576,5.4,8.6,0,4,8.47,100.0,1
STU_1577,2.6,6.5,3,3,8.28,100.0,1
STU_1578,7.6,6.0,1,3,5.65,100.0,1
STU_1579,4.2,7.5,4,3,7.02,100.0,1
STU_1580,4.0,5.0,2,3,8.03,100.0,1
STU_1581,5.9,6.9,4,6,9.54,100.0,1
STU_1582,7.6,7.5,2,1,8.64,100.0,1
STU_1583,3.7,6.9,0,5,7.12,100.0,1
STU_1584,5.6,5.3,3,5,6.95,100.0,1
STU_1585,6.3,9.1,0,5,8.76,100.0,1
STU_1586,6.7,7.3,6,7,4.89,100.0,1
STU_1587,5.8,8.9,3,3,6.83,100.0,0
STU_1588,4.8,6.9,0,6,9.49,100.0,1
STU_1589,4.0,6.1,1,2,8.16,100.0,1
STU_1590,5.7,7.5,1,2,6.89,100.0,1
STU_1591,3.6,6.9,1,1,6.36,93.6,1
STU_1592,0.2,5.8,3,4,8.81,100.0,1
STU_1593,6.3,9.0,1,1,7.89,100.0,1
STU_1594,7.1,6.5,2,5,7.54,100.0,1
STU_1595,1.2,5.0,1,0,8.25,100.0,1
STU_1596,3.7,8.8,6,3,8.0,100.0,1
STU_1597,6.6,6.6,5,2,7.91,100.0,1
STU_1598,9.2,6.5,1,0,6.21,100.0,1
STU_1599,5.5,5.1,0,2,6.57,100.0,1
STU_1600,4.2,9.3,3,3,8.7,100.0,1
STU_1601,5.2,5.7,3,0,8.47,100.0,1
STU_1602,8.0,7.3,2,2,8.26,100.0,1
STU_1603,4.3,8.3,7,3,7.1,100.0,1
STU_1604,4.1,7.7,1,1,8.72,100.0,1
STU_1605,4.6,7.1,1,6,7.36,100.0,1
STU_1606,3.8,5.2,1,3,9.36,100.0,1
STU_1607,5.7,6.2,2,1,6.9,100.0,1
STU_1608,8.4,7.4,5,3,7.17,100.0,1
STU_1609,6.1,6.3,1,4,7.62,100.0,1
STU_1610,5.0,7.4,2,6,8.82,100.0,1
STU_1611,5.0,8.0,1,5,7.76,100.0,1
STU_1612,2.7,8.4,2,1,7.85,100.0,1
STU_1613,7.1,5.7,0,3,7.33,100.0,1
STU_1614,5.4,9.8,1,1,8.12,100.0,1
STU_1615,5.2,8.1,1,4,7.72,100.0,1
STU_1616,11.2,7.2,3,2,6.86,100.0,1
STU_1617,6.0,8.5,1,3,7.95,100.0,1
STU_1618,,10.0,2,4,7.98,100.0,1
STU_1619,4.7,5.5,3,7,10.62,100.0,1
STU_1620,7.6,6.9,1,3,7.07,100.0,1
STU_1621,5.7,4.3,2,3,,100.0,1
STU_1622,2.9,7.4,3,3,8.13,100.0,1
STU_1623,7.2,7.6,4,3,6.61,100.0,1
STU_1624,4.3,7.2,3,5,6.51,100.0,1
STU_1625,8.9,6.4,4,2,6.08,100.0,1
STU_1626,7.4,4.7,1,1,6.87,100.0,1
STU_1627,4.7,7.6,3,3,6.9,100.0,1
STU_1628,7.8,8.9,2,5,6.26,100.0,1
STU_1629,5.6,6.5,2,4,7.5,100.0,1
STU_1630,7.0,7.7,3,3,4.96,100.0,1
STU_1631,6.4,5.3,2,4,8.39,100.0,0
STU_1632,4.0,7.7,2,2,7.13,100.0,1
STU_1633,4.3,6.7,5,0,7.31,100.0,1
STU_1634,7.4,6.3,2,3,8.5,100.0,1
STU_1635,4.9,6.3,1,1,8.25,100.0,1
STU_1636,4.8,6.7,1,1,7.04,100.0,1
STU_1637,3.8,7.7,3,3,8.34,100.0,1
STU_1638,6.3,5.6,1,3,9.66,100.0,1
STU_1639,9.2,6.7,2,3,6.59,100.0,1
STU_1640,3.6,7.2,1,6,8.7,100.0,1
STU_1641,5.5,5.9,1,2,6.46,91.3,1
STU_1642,8.0,9.4,2,5,9.21,100.0,1
STU_1643,5.4,6.2,1,6,6.95,100.0,1
STU_1644,6.3,6.4,3,4,6.9,100.0,1
STU_1645,3.6,6.0,2,3,9.18,100.0,1
STU_1646,6.3,9.4,5,3,8.67,100.0,1
STU_1647,5.2,7.9,1,2,6.99,100.0,1
STU_1648,14.6,6.1,0,4,10.0,100.0,1
STU_1649,7.6,8.5,1,7,6.95,100.0,1
STU_1650,10.2,7.4,1,4,5.89,100.0,1
STU_1651,6.5,7.5,0,1,8.03,100.0,1
STU_1652,6.1,6.8,1,2,7.37,100.0,1
STU_1653,5.8,6.3,3,6,6.66,100.0,1
STU_1654,4.9,7.6,4,2,9.37,100.0,1
STU_1655,6.1,6.5,1,3,6.71,100.0,1
STU_1656,5.0,9.4,1,3,7.97,100.0,1
STU_1657,5.8,5.7,3,3,9.1,100.0,1
STU_1658,7.9,9.0,2,2,7.49,100.0,1
STU_1659,3.7,7.1,1,1,6.92,100.0,1
STU_1660,7.6,7.6,3,5,8.16,100.0,1
STU_1661,7.9,8.2,1,0,8.35,100.0,1
STU_1662,5.3,6.4,0,3,8.85,100.0,1
STU_1663,1.7,8.2,3,5,10.05,100.0,1
STU_1664,4.4,4.0,2,3,7.25,100.0,1
STU_1665,7.8,6.3,2,5,8.04,100.0,0
STU_1666,5.5,6.1,3,3,6.28,100.0,1
STU_1667,3.7,5.7,1,1,8.6,100.0,1
STU_1668,4.6,6.9,1,2,8.02,100.0,1
STU_1669,7.0,7.7,3,4,7.59,100.0,1
STU_1670,6.5,8.0,2,2,7.06,100.0,1
STU_1671,5.1,7.5,4,5,7.38,100.0,1
STU_1672,4.8,6.4,1,2,8.08,100.0,1
STU_1673,4.8,7.6,0,4,6.64,100.0,1
STU_1674,3.8,7.3,2,2,7.43,100.0,0
STU_1675,8.4,8.3,3,1,7.82,100.0,1
STU_1676,4.9,8.1,2,3,5.95,100.0,1
STU_1677,7.7,7.2,2,3,6.54,100.0,1
STU_1678,8.2,6.1,3,4,7.01,100.0,1
STU_1679,7.3,6.4,6,7,9.68,100.0,1
STU_1680,4.7,6.5,1,1,6.8,100.0,1
STU_1681,12.4,,3,5,10.0,100.0,1
STU_1682,5.5,7.5,3,1,6.55,100.0,1
STU_1683,3.9,8.1,1,3,6.87,100.0,1
STU_1684,6.1,7.1,1,3,6.07,100.0,1
STU_1685,3.4,7.2,1,1,8.6,100.0,1
STU_1686,7.6,7.4,1,0,6.21,100.0,1
STU_1687,4.7,6.6,3,3,8.89,100.0,1
STU_1688,5.9,6.1,2,0,8.36,100.0,1
STU_1689,6.0,5.1,2,3,7.71,100.0,1
STU_1690,5.0,6.4,0,1,8.93,100.0,1
STU_1691,6.6,7.8,0,6,11.52,100.0,1
STU_1692,4.6,6.4,0,2,8.37,100.0,1
STU_1693,7.1,6.9,4,3,6.46,100.0,1
STU_1694,3.1,7.8,0,3,9.59,100.0,1
STU_1695,5.7,7.8,0,0,8.02,100.0,0
STU_1696,9.0,5.9,2,3,10.33,100.0,1
STU_1697,3.7,8.4,3,3,7.19,100.0,1
STU_1698,4.3,8.6,1,2,9.34,100.0,1
STU_1699,6.4,5.8,1,3,7.8,100.0,1
STU_1700,5.8,6.2,0,1,10.99,100.0,0
STU_1701,6.1,8.6,1,3,7.46,100.0,1
STU_1702,6.4,7.0,2,3,11.4,100.0,1
STU_1703,6.6,4.5,1,7,8.33,100.0,1
STU_1704,7.5,5.5,2,1,8.82,100.0,1
STU_1705,6.2,6.9,1,7,9.84,100.0,1
STU_1706,5.1,5.8,1,2,6.85,100.0,1
STU_1707,6.7,6.7,1,4,8.96,100.0,1
STU_1708,8.9,7.2,0,3,7.45,100.0,1
STU_1709,5.3,9.0,2,8,7.98,100.0,0
STU_1710,3.7,6.9,0,2,7.9,100.0,1
STU_1711,7.5,8.5,3,3,8.49,100.0,1
STU_1712,5.3,8.9,2,5,8.44,100.0,1
STU_1713,1.6,8.9,0,3,7.11,95.2,0
STU_1714,7.0,7.5,3,2,7.95,100.0,1
STU_1715,4.5,4.8,3,5,5.0,100.0,1
STU_1716,5.3,7.8,2,3,8.99,100.0,1
STU_1717,6.1,8.5,4,5,9.83,100.0,1
STU_1718,5.8,7.1,1,1,8.03,100.0,1
STU_1719,6.8,9.3,1,2,5.87,100.0,1
STU_1720,9.4,8.2,2,1,10.0,100.0,1
STU_1721,6.4,7.9,2,3,6.88,100.0,1
STU_1722,5.0,8.5,1,3,8.02,100.0,1
STU_1723,6.8,7.6,3,3,8.62,100.0,1
STU_1724,6.6,4.2,1,3,8.46,100.0,1
STU_1725,3.8,6.6,0,6,9.1,100.0,0
STU_1726,7.5,8.6,1,6,7.98,100.0,1
STU_1727,4.5,6.2,4,4,8.01,100.0,1
STU_1728,7.0,6.9,3,1,8.68,100.0,1
STU_1729,6.2,5.9,2,2,7.71,100.0,1
STU_1730,8.8,9.3,4,7,6.97,100.0,1
STU_1731,5.1,9.2,2,3,8.34,100.0,1
STU_1732,4.9,6.1,3,4,6.45,100.0,1
STU_1733,5.5,7.4,3,2,7.7,100.0,1
STU_1734,5.0,6.4,4,2,6.15,100.0,1
STU_1735,13.8,7.9,4,2,10.0,100.0,1
STU_1736,2.6,7.8,0,8,7.18,100.0,0
STU_1737,3.6,8.2,3,8,6.62,100.0,1
STU_1738,3.6,7.6,1,5,9.12,100.0,1
STU_1739,7.2,10.7,4,4,9.02,100.0,1
STU_1740,8.6,6.0,0,6,9.38,100.0,1
STU_1741,5.3,5.1,5,2,7.57,100.0,1
STU_1742,5.2,6.7,3,5,7.28,100.0,1
STU_1743,5.6,5.3,2,3,8.76,100.0,1
STU_1744,7.6,5.4,0,4,7.95,100.0,1
STU_1745,3.8,,0,5,7.95,100.0,1
STU_1746,5.9,6.1,2,4,4.75,100.0,1
STU_1747,7.3,6.1,0,6,8.71,100.0,1
STU_1748,6.4,7.8,2,3,8.55,100.0,1
STU_1749,5.8,6.6,2,4,7.79,100.0,0
STU_1750,7.3,7.0,2,4,8.78,100.0,1
STU_1751,0.6,8.3,1,3,,100.0,1
STU_1752,6.7,6.3,2,2,6.96,100.0,1
STU_1753,4.3,6.9,0,4,7.54,100.0,0
STU_1754,2.2,7.6,3,1,6.59,96.3,1
STU_1755,12.8,4.9,0,1,10.0,100.0,1
STU_1756,8.0,4.3,1,3,8.97,100.0,1
STU_1757,5.3,7.6,1,5,6.82,100.0,1
STU_1758,7.2,7.8,2,3,8.54,100.0,0
STU_1759,8.4,9.7,0,2,8.13,100.0,1
STU_1760,7.9,7.4,2,5,6.98,100.0,1
STU_1761,8.5,8.2,2,2,7.95,100.0,1
STU_1762,6.8,7.0,2,3,8.83,100.0,1
STU_1763,5.6,7.6,0,2,8.93,100.0,1
STU_1764,2.6,9.2,4,3,10.6,100.0,1
STU_1765,5.1,4.7,4,1,7.91,100.0,1
STU_1766,4.0,7.7,2,5,7.51,100.0,1
STU_1767,9.4,9.8,2,5,8.47,100.0,1
STU_1768,5.2,7.5,1,1,7.58,100.0,1
STU_1769,5.7,9.2,2,4,7.1,100.0,1
STU_1770,6.5,6.4,1,5,6.69,100.0,1
STU_1771,5.6,7.2,2,3,3.69,100.0,1
STU_1772,8.6,7.2,3,1,8.68,100.0,1
STU_1773,4.4,4.5,1,5,5.83,100.0,0
STU_1774,5.9,5.8,1,5,6.74,100.0,0
STU_1775,4.2,5.9,1,4,8.15,100.0,1
STU_1776,3.1,8.2,1,3,7.41,100.0,1
STU_1777,4.4,8.2,5,3,10.38,100.0,1
STU_1778,5.4,7.6,0,3,5.99,100.0,1
STU_1779,4.7,8.2,2,4,10.49,100.0,1
STU_1780,4.3,7.0,1,4,9.46,100.0,1
STU_1781,3.0,8.6,2,2,8.89,100.0,1
STU_1782,5.4,7.2,3,3,9.53,100.0,1
STU_1783,2.8,7.3,2,3,8.29,100.0,1
STU_1784,6.9,6.9,2,2,5.76,100.0,1
STU_1785,5.6,8.0,2,2,8.42,100.0,1
STU_1786,2.9,6.7,3,2,6.02,100.0,1
STU_1787,4.9,8.4,2,4,7.17,100.0,1
STU_1788,4.1,5.8,0,3,7.71,100.0,1
STU_1789,6.1,5.9,1,1,6.71,100.0,0
STU_1790,7.9,8.0,4,5,8.94,100.0,1
STU_1791,2.1,7.1,2,4,7.54,100.0,1
STU_1792,5.7,6.7,2,5,8.29,100.0,1
STU_1793,5.2,8.3,1,3,7.79,100.0,1
STU_1794,6.7,6.5,0,4,7.95,100.0,1
STU_1795,5.9,7.0,3,1,6.74,100.0,1
STU_1796,4.1,8.9,1,2,6.39,100.0,1
STU_1797,4.9,9.0,1,3,7.62,100.0,1
STU_1798,4.1,9.1,3,1,6.64,100.0,1
STU_1799,7.4,6.9,3,2,9.47,100.0,1
STU_1800,,8.7,0,7,6.15,100.0,1
STU_1801,8.9,6.1,2,2,10.6,100.0,1
STU_1802,10.8,6.1,1,3,10.0,100.0,0
STU_1803,4.2,4.4,2,3,7.88,100.0,1
STU_1804,2.8,9.2,2,4,7.15,100.0,1
STU_1805,2.3,6.2,1,3,8.59,100.0,1
STU_1806,2.6,7.0,0,3,7.55,100.0,1
STU_1807,6.0,6.1,3,5,8.16,100.0,1
STU_1808,12.8,8.0,2,1,10.0,100.0,1
STU_1809,2.7,6.7,2,3,8.6,100.0,1
STU_1810,7.1,5.6,2,1,9.29,100.0,1
STU_1811,4.6,7.7,2,4,8.45,100.0,1
STU_1812,5.8,5.5,0,1,6.66,100.0,1
STU_1813,8.4,6.2,0,2,5.3,100.0,1
STU_1814,7.1,4.7,3,1,8.05,100.0,1
STU_1815,5.0,5.5,1,3,8.07,100.0,1
STU_1816,3.9,7.4,0,2,10.11,100.0,1
STU_1817,1.6,4.8,4,1,7.66,100.0,1
STU_1818,4.2,5.4,1,4,8.25,100.0,1
STU_1819,5.1,7.2,3,4,8.73,100.0,1
STU_1820,3.7,6.5,2,1,8.42,100.0,0
STU_1821,5.3,9.6,2,0,8.81,100.0,1
STU_1822,5.6,9.4,1,1,6.82,100.0,1
STU_1823,5.1,6.2,0,3,6.63,100.0,1
STU_1824,4.3,7.9,1,1,7.46,100.0,1
STU_1825,5.8,8.1,2,4,5.19,100.0,1
STU_1826,6.3,6.5,3,3,7.75,100.0,1
STU_1827,3.5,5.4,2,3,7.01,100.0,1
STU_1828,8.0,7.2,4,3,8.19,100.0,1
STU_1829,5.3,,2,2,7.48,100.0,1
STU_1830,5.5,6.7,2,3,6.58,100.0,1
STU_1831,6.8,7.7,1,3,9.37,100.0,1
STU_1832,5.9,6.3,0,2,7.9,100.0,1
STU_1833,7.2,5.8,1,7,8.84,100.0,1
STU_1834,6.0,7.3,0,3,8.02,100.0,1
STU_1835,4.4,7.7,3,1,8.36,100.0,1
STU_1836,6.2,5.8,2,4,6.17,100.0,1
STU_1837,3.4,8.3,1,3,9.33,100.0,1
STU_1838,5.7,5.1,1,5,8.85,100.0,1
STU_1839,5.4,6.5,1,5,7.78,100.0,1
STU_1840,5.1,6.9,1,1,8.15,100.0,1
STU_1841,5.3,6.4,1,2,9.0,100.0,1
STU_1842,2.1,6.5,2,4,7.35,100.0,1
STU_1843,4.5,9.4,0,2,5.9,99.7,1
STU_1844,5.7,6.2,4,3,7.38,100.0,1
STU_1845,5.8,10.1,3,4,7.98,100.0,1
STU_1846,3.7,7.7,2,2,7.76,100.0,1
STU_1847,7.8,7.3,5,8,9.38,100.0,0
STU_1848,3.9,7.8,3,3,6.65,100.0,1
STU_1849,7.2,10.2,2,5,6.8,100.0,1
STU_1850,6.3,6.0,1,3,6.53,100.0,1
STU_1851,4.3,5.9,1,4,8.31,100.0,1
STU_1852,8.7,6.3,0,3,5.97,100.0,1
STU_1853,3.4,7.2,1,2,8.69,100.0,1
STU_1854,7.2,5.1,1,2,6.68,100.0,1
STU_1855,7.3,7.2,4,4,6.87,100.0,1
STU_1856,4.3,9.2,1,4,9.92,100.0,1
STU_1857,8.0,7.4,2,0,9.28,100.0,1
STU_1858,5.0,6.8,3,0,7.94,100.0,1
STU_1859,6.0,6.5,2,4,6.23,100.0,1
STU_1860,6.0,8.3,3,5,10.22,100.0,1
STU_1861,5.3,6.2,2,4,7.56,100.0,1
STU_1862,7.0,9.4,1,4,8.1,100.0,1
STU_1863,6.9,9.5,3,6,8.89,100.0,1
STU_1864,2.4,7.5,2,2,5.44,100.0,1
STU_1865,7.8,7.2,3,3,7.03,100.0,1
STU_1866,2.5,,2,2,7.72,100.0,1
STU_1867,7.4,8.5,0,1,7.96,100.0,1
STU_1868,7.5,6.2,2,9,6.24,100.0,1
STU_1869,3.5,6.6,1,1,8.19,100.0,1
STU_1870,4.8,5.6,3,2,7.84,100.0,1
STU_1871,3.5,7.7,3,5,9.8,100.0,1
STU_1872,5.1,8.0,1,5,9.0,100.0,1
STU_1873,4.9,5.6,0,6,7.48,100.0,1
STU_1874,6.9,6.7,3,1,7.56,100.0,1
STU_1875,7.9,5.6,1,3,9.02,100.0,1
STU_1876,8.0,6.1,6,7,8.14,100.0,1
STU_1877,4.5,7.9,2,7,6.15,100.0,1
STU_1878,5.1,6.3,1,2,10.31,100.0,1
STU_1879,2.5,6.8,2,2,6.61,89.5,1
STU_1880,4.0,5.2,2,3,10.77,100.0,1
STU_1881,7.2,7.4,0,4,8.31,100.0,1
STU_1882,8.4,7.1,3,2,7.04,100.0,1
STU_1883,3.3,6.3,1,5,4.96,100.0,1
STU_1884,4.4,7.0,2,1,8.73,100.0,1
STU_1885,5.5,7.4,1,0,5.94,100.0,1
STU_1886,6.0,6.2,3,4,8.23,100.0,1
STU_1887,4.0,5.4,1,1,10.12,100.0,1
STU_1888,6.3,9.4,0,2,6.43,100.0,1
STU_1889,4.6,6.4,1,2,8.69,100.0,1
STU_1890,5.5,7.1,2,2,6.83,100.0,1
STU_1891,6.5,8.4,1,2,9.16,100.0,1
STU_1892,5.5,11.4,2,3,7.88,100.0,0
STU_1893,4.7,5.7,0,3,7.78,100.0,1
STU_1894,5.3,7.7,1,3,9.25,100.0,1
STU_1895,5.3,6.4,2,2,8.55,100.0,1
STU_1896,4.8,6.6,2,4,6.83,100.0,1
STU_1897,5.0,6.3,2,1,9.94,100.0,1
STU_1898,8.4,5.8,4,3,5.96,100.0,1
STU_1899,6.5,7.2,3,3,8.13,100.0,1
STU_1900,5.0,5.4,3,3,6.81,100.0,1
STU_1901,13.6,8.3,3,2,9.03,100.0,1
STU_1902,4.9,7.3,4,5,6.44,100.0,1
STU_1903,7.6,7.7,3,0,7.74,100.0,1
STU_1904,6.2,6.6,0,2,8.22,100.0,1
STU_1905,,6.8,1,4,9.07,100.0,1
STU_1906,6.3,7.5,5,4,9.57,100.0,1
STU_1907,2.7,5.8,4,2,8.13,100.0,1
STU_1908,7.0,6.8,3,7,10.0,100.0,1
STU_1909,3.4,6.2,4,2,9.05,100.0,1
STU_1910,5.8,6.1,1,1,7.06,100.0,1
STU_1911,8.6,4.7,3,0,5.89,100.0,1
STU_1912,9.5,,0,3,8.93,100.0,1
STU_1913,6.6,6.4,1,2,9.39,100.0,1
STU_1914,6.4,8.6,3,2,6.81,100.0,1
STU_1915,2.3,8.5,3,5,10.15,100.0,1
STU_1916,4.5,5.7,1,0,8.5,100.0,1
STU_1917,4.1,5.9,5,2,8.32,100.0,1
STU_1918,4.4,10.3,7,2,7.18,100.0,1
STU_1919,5.2,9.3,3,3,9.02,100.0,1
STU_1920,4.7,7.2,2,1,5.97,100.0,1
STU_1921,1.9,7.5,4,3,7.39,100.0,1
STU_1922,6.8,6.4,1,3,6.92,100.0,1
STU_1923,3.6,7.7,0,5,6.23,100.0,1
STU_1924,5.9,6.3,2,4,8.84,100.0,0
STU_1925,9.2,4.8,2,4,8.21,100.0,1
STU_1926,3.8,5.6,0,2,8.77,100.0,1
STU_1927,0.9,7.2,2,3,7.47,100.0,1
STU_1928,5.0,5.8,0,7,8.98,100.0,1
STU_1929,7.5,7.1,1,6,7.89,100.0,1
STU_1930,9.0,5.9,0,4,7.23,100.0,1
STU_1931,3.3,6.3,2,3,7.03,100.0,1
STU_1932,,8.2,1,3,5.42,100.0,1
STU_1933,4.7,7.5,0,4,9.2,100.0,1
STU_1934,5.3,7.2,1,5,9.06,100.0,1
STU_1935,10.3,8.3,0,2,11.31,100.0,1
STU_1936,2.8,7.8,1,3,7.4,100.0,1
STU_1937,6.0,8.9,0,3,7.0,100.0,1
STU_1938,6.3,6.6,6,1,5.76,100.0,1
STU_1939,7.5,6.7,2,8,8.95,100.0,1
STU_1940,5.7,5.6,4,1,8.68,100.0,1
STU_1941,6.1,6.7,2,5,9.66,100.0,1
STU_1942,4.8,8.4,4,5,6.7,100.0,1
STU_1943,6.0,8.8,2,5,8.66,100.0,1
STU_1944,4.9,8.4,2,2,7.17,100.0,1
STU_1945,6.6,5.0,2,4,9.41,100.0,1
STU_1946,4.8,8.5,4,5,8.44,100.0,1
STU_1947,6.2,5.0,1,2,5.93,97.8,1
STU_1948,5.4,8.3,2,4,7.64,100.0,1
STU_1949,7.5,6.8,2,5,5.46,100.0,1
STU_1950,5.4,8.0,4,7,6.4,100.0,1
STU_1951,2.3,5.6,2,3,6.48,100.0,1
STU_1952,7.8,8.6,3,2,7.03,100.0,1
STU_1953,3.9,5.4,0,4,7.48,100.0,1
STU_1954,4.3,6.4,3,1,8.0,100.0,1
STU_1955,8.8,6.0,3,2,10.0,100.0,1
STU_1956,8.0,5.1,0,11,7.77,100.0,1
STU_1957,1.7,7.3,1,5,8.2,100.0,1
STU_1958,11.1,9.4,0,3,6.3,100.0,1
STU_1959,7.4,10.4,0,2,7.89,100.0,1
STU_1960,5.9,7.3,1,2,9.52,100.0,1
STU_1961,5.4,8.5,3,3,7.6,100.0,1
STU_1962,12.0,7.5,1,2,10.0,100.0,1
STU_1963,6.4,7.8,4,5,8.28,100.0,1
STU_1964,6.7,6.8,4,2,8.83,100.0,0
STU_1965,6.5,7.4,2,5,8.14,100.0,1
STU_1966,5.7,7.8,2,3,8.81,100.0,1
STU_1967,5.1,6.5,1,2,8.41,100.0,1
STU_1968,5.2,7.1,2,4,8.59,100.0,1
STU_1969,5.1,7.1,1,3,8.33,100.0,0
STU_1970,7.5,8.2,0,4,6.59,100.0,1
STU_1971,6.6,5.9,3,3,6.4,100.0,1
STU_1972,0.2,7.1,1,2,7.38,100.0,1
STU_1973,6.7,9.5,4,5,9.66,100.0,1
STU_1974,5.9,8.6,1,2,7.59,100.0,1
STU_1975,5.5,8.8,2,1,8.17,100.0,1
STU_1976,4.8,7.2,2,4,5.44,100.0,1
STU_1977,7.5,7.6,0,2,8.03,100.0,1
STU_1978,,8.4,2,5,7.9,100.0,1
STU_1979,4.1,9.1,0,3,4.59,80.8,0
STU_1980,6.2,4.9,0,4,8.15,100.0,1
STU_1981,3.8,5.6,2,2,5.82,100.0,1
STU_1982,3.0,8.8,1,1,6.93,100.0,1
STU_1983,4.4,6.9,1,3,8.99,100.0,1
STU_1984,7.1,6.4,0,5,7.99,100.0,1
STU_1985,7.2,5.7,3,3,7.26,100.0,0
STU_1986,6.4,6.5,0,5,7.16,100.0,1
STU_1987,6.8,5.5,2,1,7.3,100.0,1
STU_1988,6.4,9.7,1,3,7.99,100.0,1
STU_1989,4.3,7.2,0,5,6.36,100.0,1
STU_1990,6.3,7.1,4,1,9.15,100.0,1
STU_1991,6.9,7.9,0,3,6.42,100.0,1
STU_1992,6.9,8.4,1,3,5.73,100.0,1
STU_1993,7.6,8.3,3,4,8.99,100.0,1
STU_1994,6.8,8.5,1,4,7.28,100.0,1
STU_1995,6.1,6.4,1,6,7.88,100.0,1
STU_1996,7.4,6.8,3,1,8.59,100.0,1
STU_1997,5.5,8.1,3,1,6.94,100.0,1
STU_1998,3.9,6.6,2,2,7.96,100.0,1
STU_1999,5.2,7.2,2,4,8.58,100.0,1
STU_2000,4.2,7.7,3,5,9.77,100.0,1
STU_2001,,8.1,1,8,7.19,100.0,1
STU_2002,5.2,5.1,2,4,7.24,100.0,1
